dataset,kind,variant,mode,target,n,spearman,regret,expected_regret_random_pick,rmse_uncalibrated,mae_uncalibrated,y_min,y_max,y_range,topk1_hit,topk3_hit,topk5_hit,topk10_hit
cross_scale_60m,final_test,best_entropy_proxyQ,entropy_proxy,pubmed_central,256,0.9105058365758755,0.0,0.8297430826351047,1.7418063894054916,1.725034195515246,2.594552516937256,5.100874423980713,2.506321907043457,True,True,True,True
cross_scale_60m,final_test,best_entropy_proxyQ,entropy_proxy,wikipedia_en,256,0.6966353856717784,0.10165667533874512,0.9639985300600529,1.405942425893412,1.3519221694087682,3.49935245513916,5.70850944519043,2.2091569900512695,False,False,False,False
cross_scale_60m,final_test,best_entropy_proxyQ,entropy_proxy,dm_mathematics,256,0.9196948672465095,0.08427953720092773,0.9600723907351494,1.5404368282747594,1.360238501688617,1.4979498386383057,4.700700759887695,3.2027509212493896,False,False,False,False
cross_scale_60m,final_test,best_entropy_proxyQ,entropy_proxy,github,256,0.9425762474250401,0.0,0.9613347882404923,2.5500811082304335,2.5350978452763853,1.6727877855300903,5.617336273193359,3.944548487663269,True,True,True,True
cross_scale_60m,final_test,best_entropy_proxyQ,entropy_proxy,stackexchange,256,0.9251401922636759,0.008611440658569336,0.876274336129427,1.6954574653314243,1.6817171963373907,2.620208740234375,5.571836948394775,2.9516282081604004,False,True,True,True
cross_scale_60m,final_test,best_entropy_proxyQ,entropy_proxy,gutenberg_pg_19,256,0.6366645685511558,0.030844449996948686,0.6800017394125462,1.0578071388330241,1.0139621413062874,3.780369997024536,5.580061912536621,1.799691915512085,False,True,True,True
cross_scale_60m,final_test,best_entropy_proxyQ,entropy_proxy,pile_cc,256,0.7916464007782101,0.03630542755126864,0.5686812959611407,1.084472247019599,1.0630857182730447,4.100112915039063,5.616564750671387,1.5164518356323233,False,False,False,True
cross_scale_60m,final_test,best_entropy_proxyQ,entropy_proxy,ubuntu_irc,256,0.8897895685511559,0.3848657608032231,1.2662957841530442,2.0195262354526524,1.99118098638682,3.29723858833313,6.663201808929443,3.3659632205963135,False,False,False,False
cross_scale_60m,final_test,best_entropy_proxyQ,entropy_proxy,hackernews,256,0.4859650377660792,0.7143402099609371,0.6164801865816112,1.036389944018027,1.0015664530788135,3.797587394714356,5.303886413574219,1.5062990188598628,False,False,False,False
cross_scale_60m,final_test,best_entropy_proxyQ,entropy_proxy,pubmed_abstracts,256,0.6940010585946441,0.4197533130645752,0.8746100533753633,1.4198754784453615,1.365047696012863,3.1979644298553467,5.789244651794434,2.591280221939087,False,False,False,False
cross_scale_60m,final_test,best_entropy_proxyQ,entropy_proxy,uspto_backgrounds,256,0.6187085145342184,0.12972760200500488,0.8401153767481446,1.4315218772087,1.3903655718295864,2.943828582763672,5.011646747589111,2.0678181648254395,False,False,False,False
cross_scale_60m,final_test,best_entropy_proxyQ,entropy_proxy,__composite_equal_v__,256,0.8424882696269169,0.007963822438166623,0.3802835550875612,1.5076043543306765,1.5023721580605711,3.4426276225310106,4.9417715806227465,1.4991439580917358,False,True,True,True
cross_scale_60m,final_test,forest_pertarget_none,none,arxiv,256,0.9866931792172122,0.0,0.8567161504179239,1.6401357061152062,1.6160785574148746,2.428633213043213,5.253716468811035,2.8250832557678223,True,True,True,True
cross_scale_60m,final_test,forest_pertarget_none,none,freelaw,256,0.9942499713893339,0.0,1.2320508332923055,1.3512769694982483,1.345971232394052,2.740884304046631,5.408122539520264,2.667238235473633,True,True,True,True
cross_scale_60m,final_test,forest_pertarget_none,none,pubmed_central,256,0.9825753891050584,0.0,0.8297430826351047,1.714650729689232,1.6898679294251562,2.594552516937256,5.100874423980713,2.506321907043457,True,True,True,True
cross_scale_60m,final_test,forest_pertarget_none,none,wikipedia_en,256,0.986884155413138,0.0,0.9639985300600529,1.3727988845860684,1.3693920760031284,3.49935245513916,5.70850944519043,2.2091569900512695,True,True,True,True
cross_scale_60m,final_test,forest_pertarget_none,none,dm_mathematics,256,0.9650484950789654,0.004769802093505859,0.9600723907351494,1.5564293660208934,1.3278329377780018,1.4979498386383057,4.700700759887695,3.2027509212493896,False,True,True,True
cross_scale_60m,final_test,forest_pertarget_none,none,github,256,0.9878769455252918,0.0,0.9613347882404923,2.501042754440252,2.481642037788405,1.6727877855300903,5.617336273193359,3.944548487663269,True,True,True,True
cross_scale_60m,final_test,forest_pertarget_none,none,stackexchange,256,0.9912208171206226,0.01701521873474121,0.876274336129427,1.6546066962955146,1.6464921947388782,2.620208740234375,5.571836948394775,2.9516282081604004,False,False,True,True
cross_scale_60m,final_test,forest_pertarget_none,none,gutenberg_pg_19,256,0.975143768596933,0.030844449996948686,0.6800017394125462,0.9979972252753903,0.9911428552313087,3.780369997024536,5.580061912536621,1.799691915512085,False,True,True,True
cross_scale_60m,final_test,forest_pertarget_none,none,pile_cc,256,0.9773289082169833,0.0014524459838858306,0.5686812959611407,1.0819050407293909,1.0794650772850243,4.100112915039063,5.616564750671387,1.5164518356323233,False,True,True,True
cross_scale_60m,final_test,forest_pertarget_none,none,ubuntu_irc,256,0.9534497310597391,0.1025233268737793,1.2662957841530442,1.9961448837195301,1.9651502113308204,3.29723858833313,6.663201808929443,3.3659632205963135,False,False,False,True
cross_scale_60m,final_test,forest_pertarget_none,none,hackernews,256,0.9693472476539254,0.0,0.6164801865816112,0.9941151211660494,0.9902751691877192,3.797587394714356,5.303886413574219,1.5062990188598628,True,True,True,True
cross_scale_60m,final_test,forest_pertarget_none,none,pubmed_abstracts,256,0.9884498741130694,0.0,0.8746100533753633,1.3534105716938374,1.3497251875594611,3.1979644298553467,5.789244651794434,2.591280221939087,True,True,True,True
cross_scale_60m,final_test,forest_pertarget_none,none,uspto_backgrounds,256,0.9829959658960861,0.003453493118286133,0.8401153767481446,1.3862611347117526,1.3815810635595662,2.943828582763672,5.011646747589111,2.0678181648254395,False,True,True,True
cross_scale_60m,final_test,forest_pertarget_none,none,__composite_equal_v__,256,0.9465159361409934,0.007963822438166623,0.3802835550875612,1.482277570674226,1.4795858868997227,3.4426276225310106,4.9417715806227465,1.4991439580917358,False,True,True,True
cross_scale_60m,final_test,ridge_none,none,arxiv,256,0.7583957999542229,0.0,0.8567161504179239,1.831193844240708,1.764508245934911,2.428633213043213,5.253716468811035,2.8250832557678223,True,True,True,True
cross_scale_60m,final_test,ridge_none,none,freelaw,256,0.7625479228656443,0.0,1.2320508332923055,1.4449690884932513,1.3797596009505853,2.740884304046631,5.408122539520264,2.667238235473633,True,True,True,True
cross_scale_60m,final_test,ridge_none,none,pubmed_central,256,0.8493748569466697,0.0,0.8297430826351047,1.7560307132472428,1.7100671849444764,2.594552516937256,5.100874423980713,2.506321907043457,True,True,True,True
cross_scale_60m,final_test,ridge_none,none,wikipedia_en,256,0.8807350080109865,0.0,0.9639985300600529,1.3712154056307984,1.3421815377305613,3.49935245513916,5.70850944519043,2.2091569900512695,True,True,True,True
cross_scale_60m,final_test,ridge_none,none,dm_mathematics,256,0.7521164740215153,0.004769802093505859,0.9600723907351494,1.5581854773788026,1.4173083795636332,1.4979498386383057,4.700700759887695,3.2027509212493896,False,True,True,True
cross_scale_60m,final_test,ridge_none,none,github,256,0.8406700617990387,0.0,0.9613347882404923,2.6343778193887717,2.5826720951369384,1.6727877855300903,5.617336273193359,3.944548487663269,True,True,True,True
cross_scale_60m,final_test,ridge_none,none,stackexchange,256,0.8184853513389792,0.01701521873474121,0.876274336129427,1.7650636811735234,1.7204529927145875,2.620208740234375,5.571836948394775,2.9516282081604004,False,False,True,True
cross_scale_60m,final_test,ridge_none,none,gutenberg_pg_19,256,0.8934224078736553,0.0,0.6800017394125462,1.0114159309419952,0.989024643255977,3.780369997024536,5.580061912536621,1.799691915512085,True,True,True,True
cross_scale_60m,final_test,ridge_none,none,pile_cc,256,0.8918996051728084,0.0014524459838858306,0.5686812959611407,1.0788553401298977,1.067476309934557,4.100112915039063,5.616564750671387,1.5164518356323233,False,True,True,True
cross_scale_60m,final_test,ridge_none,none,ubuntu_irc,256,0.7603742275120164,0.10645937919616699,1.2662957841530442,2.037359621589215,1.9658210568889505,3.29723858833313,6.663201808929443,3.3659632205963135,False,False,False,True
cross_scale_60m,final_test,ridge_none,none,hackernews,256,0.8373426413366903,0.0,0.6164801865816112,1.0091862084620398,0.9932747609765749,3.797587394714356,5.303886413574219,1.5062990188598628,True,True,True,True
cross_scale_60m,final_test,ridge_none,none,pubmed_abstracts,256,0.9201640821698329,0.0,0.8746100533753633,1.3746992925794161,1.3494591523052455,3.1979644298553467,5.789244651794434,2.591280221939087,True,True,True,True
cross_scale_60m,final_test,ridge_none,none,uspto_backgrounds,256,0.8299546520943007,0.003453493118286133,0.8401153767481446,1.422611699666781,1.3980914076951252,2.943828582763672,5.011646747589111,2.0678181648254395,False,True,True,True
cross_scale_60m,final_test,ridge_none,none,__composite_equal_v__,256,0.557953765163653,0.6178860847766581,0.3802835550875612,1.5203934993899928,1.5081049174470196,3.4426276225310106,4.9417715806227465,1.4991439580917358,False,False,False,False
cross_scale_60m,final_test,forest_equal,equal,arxiv,256,0.9231925211718929,0.056302547454833984,0.8567161504179239,1.6978025542579087,1.6789152998544519,2.428633213043213,5.253716468811035,2.8250832557678223,False,False,False,True
cross_scale_60m,final_test,forest_equal,equal,freelaw,256,0.8916950389105058,0.0,1.2320508332923055,1.411017233839073,1.3710972851810992,2.740884304046631,5.408122539520264,2.667238235473633,True,True,True,True
cross_scale_60m,final_test,forest_equal,equal,pubmed_central,256,0.9135342755779354,0.0,0.8297430826351047,1.7476017598648173,1.7314672926124222,2.594552516937256,5.100874423980713,2.506321907043457,True,True,True,True
cross_scale_60m,final_test,forest_equal,equal,wikipedia_en,256,0.6981002517738613,0.10165667533874512,0.9639985300600529,1.4116039841733379,1.3585619632796724,3.49935245513916,5.70850944519043,2.2091569900512695,False,False,False,False
cross_scale_60m,final_test,forest_equal,equal,dm_mathematics,256,0.9245958743419547,0.08427953720092773,0.9600723907351494,1.5430737511895136,1.3611171875399322,1.4979498386383057,4.700700759887695,3.2027509212493896,False,False,False,False
cross_scale_60m,final_test,forest_equal,equal,github,256,0.9431098363469902,0.10603296756744385,0.9613347882404923,2.548001043368258,2.5330397481958062,1.6727877855300903,5.617336273193359,3.944548487663269,False,False,False,False
cross_scale_60m,final_test,forest_equal,equal,stackexchange,256,0.9275506408789197,0.008611440658569336,0.876274336129427,1.695348655986141,1.6817009226909896,2.620208740234375,5.571836948394775,2.9516282081604004,False,True,True,True
cross_scale_60m,final_test,forest_equal,equal,gutenberg_pg_19,256,0.6240465495536736,0.2611358165740967,0.6800017394125462,1.0620282107061338,1.0182057514434666,3.780369997024536,5.580061912536621,1.799691915512085,False,False,False,False
cross_scale_60m,final_test,forest_equal,equal,pile_cc,256,0.7940024891279469,0.03630542755126864,0.5686812959611407,1.0883783049863365,1.0676351146176977,4.100112915039063,5.616564750671387,1.5164518356323233,False,False,False,True
cross_scale_60m,final_test,forest_equal,equal,ubuntu_irc,256,0.8885149633783475,0.3848657608032231,1.2662957841530442,2.025120155266716,1.9969973768316993,3.29723858833313,6.663201808929443,3.3659632205963135,False,False,False,False
cross_scale_60m,final_test,forest_equal,equal,hackernews,256,0.505688515678645,0.7111449241638179,0.6164801865816112,1.0382549002872346,1.0044569164808796,3.797587394714356,5.303886413574219,1.5062990188598628,False,False,False,False
cross_scale_60m,final_test,forest_equal,equal,pubmed_abstracts,256,0.6869871538109407,0.4197533130645752,0.8746100533753633,1.4336118651009333,1.3779046926426124,3.1979644298553467,5.789244651794434,2.591280221939087,False,False,False,False
cross_scale_60m,final_test,forest_equal,equal,uspto_backgrounds,256,0.605583371480888,0.10599780082702637,0.8401153767481446,1.4426051050115805,1.4011180686558937,2.943828582763672,5.011646747589111,2.0678181648254395,False,False,False,True
cross_scale_60m,final_test,forest_equal,equal,__composite_equal_v__,256,0.8418695639734493,0.007963822438166623,0.3802835550875612,1.5113504202350092,1.506298171500643,3.4426276225310106,4.9417715806227465,1.4991439580917358,False,True,True,True
cross_scale_60m,final_test,forest_none,none,arxiv,256,0.9214014934767681,0.056302547454833984,0.8567161504179239,1.6970819545015303,1.6785734162098092,2.428633213043213,5.253716468811035,2.8250832557678223,False,False,False,True
cross_scale_60m,final_test,forest_none,none,freelaw,256,0.8913931963836118,0.0,1.2320508332923055,1.4122690382805096,1.3735398399206986,2.740884304046631,5.408122539520264,2.667238235473633,True,True,True,True
cross_scale_60m,final_test,forest_none,none,pubmed_central,256,0.9176334687571527,0.0,0.8297430826351047,1.743537141847524,1.7279933377387677,2.594552516937256,5.100874423980713,2.506321907043457,True,True,True,True
cross_scale_60m,final_test,forest_none,none,wikipedia_en,256,0.6912322613870451,0.10165667533874512,0.9639985300600529,1.4210836800389743,1.3665116030260744,3.49935245513916,5.70850944519043,2.2091569900512695,False,False,False,False
cross_scale_60m,final_test,forest_none,none,dm_mathematics,256,0.9216797322041657,0.08427953720092773,0.9600723907351494,1.54122127244395,1.3598218027817213,1.4979498386383057,4.700700759887695,3.2027509212493896,False,False,False,False
cross_scale_60m,final_test,forest_none,none,github,256,0.9440768768596933,0.10603296756744385,0.9613347882404923,2.5453438994169,2.5305092436833903,1.6727877855300903,5.617336273193359,3.944548487663269,False,False,False,False
cross_scale_60m,final_test,forest_none,none,stackexchange,256,0.9221475165941864,0.008611440658569336,0.876274336129427,1.6901842095385016,1.6762168181479413,2.620208740234375,5.571836948394775,2.9516282081604004,False,True,True,True
cross_scale_60m,final_test,forest_none,none,gutenberg_pg_19,256,0.5956096932936599,0.2611358165740967,0.6800017394125462,1.0661944871838998,1.020512558724029,3.780369997024536,5.580061912536621,1.799691915512085,False,False,False,False
cross_scale_60m,final_test,forest_none,none,pile_cc,256,0.7859814888990616,0.03630542755126864,0.5686812959611407,1.0921387806961158,1.070392446114364,4.100112915039063,5.616564750671387,1.5164518356323233,False,False,False,True
cross_scale_60m,final_test,forest_none,none,ubuntu_irc,256,0.888289654383154,0.3848657608032231,1.2662957841530442,2.024923737063607,1.9964950181908299,3.29723858833313,6.663201808929443,3.3659632205963135,False,False,False,False
cross_scale_60m,final_test,forest_none,none,hackernews,256,0.4951240272373541,0.7143402099609371,0.6164801865816112,1.038187454777455,1.0035967619427821,3.797587394714356,5.303886413574219,1.5062990188598628,False,False,False,False
cross_scale_60m,final_test,forest_none,none,pubmed_abstracts,256,0.7022931448844129,0.4197533130645752,0.8746100533753633,1.4299231755260569,1.376123026206195,3.1979644298553467,5.789244651794434,2.591280221939087,False,False,False,False
cross_scale_60m,final_test,forest_none,none,uspto_backgrounds,256,0.6430168516823072,0.012955904006958008,0.8401153767481446,1.4427589007478856,1.4031590955265694,2.943828582763672,5.011646747589111,2.0678181648254395,False,True,True,True
cross_scale_60m,final_test,forest_none,none,__composite_equal_v__,256,0.8412537193865873,0.007963822438166623,0.3802835550875612,1.5115497301572152,1.5063952099646154,3.4426276225310106,4.9417715806227465,1.4991439580917358,False,True,True,True
cross_scale_60m,final_test,best_drop_ref16,none,arxiv,256,0.921945096131838,0.056302547454833984,0.8567161504179239,1.6949448600552863,1.6764258879783807,2.428633213043213,5.253716468811035,2.8250832557678223,False,False,False,True
cross_scale_60m,final_test,best_drop_ref16,none,freelaw,256,0.8911750400549325,0.0,1.2320508332923055,1.409625417832824,1.3709926268740424,2.740884304046631,5.408122539520264,2.667238235473633,True,True,True,True
cross_scale_60m,final_test,best_drop_ref16,none,pubmed_central,256,0.916418230716411,0.0,0.8297430826351047,1.7429357175949622,1.7273241707250837,2.594552516937256,5.100874423980713,2.506321907043457,True,True,True,True
cross_scale_60m,final_test,best_drop_ref16,none,wikipedia_en,256,0.6944402323186084,0.10165667533874512,0.9639985300600529,1.4180630958333296,1.364189005077602,3.49935245513916,5.70850944519043,2.2091569900512695,False,False,False,False
cross_scale_60m,final_test,best_drop_ref16,none,dm_mathematics,256,0.926777437628748,0.08427953720092773,0.9600723907351494,1.5407583148516162,1.3590119910484588,1.4979498386383057,4.700700759887695,3.2027509212493896,False,False,False,False
cross_scale_60m,final_test,best_drop_ref16,none,github,256,0.9449673838406958,0.10603296756744385,0.9613347882404923,2.548025625311662,2.5332852608006786,1.6727877855300903,5.617336273193359,3.944548487663269,False,False,False,False
cross_scale_60m,final_test,best_drop_ref16,none,stackexchange,256,0.9244878690775922,0.008611440658569336,0.876274336129427,1.6906487308092797,1.6769546994903304,2.620208740234375,5.571836948394775,2.9516282081604004,False,True,True,True
cross_scale_60m,final_test,best_drop_ref16,none,gutenberg_pg_19,256,0.6034933623254749,0.5652506351470947,0.6800017394125462,1.065798112539209,1.0201334421106112,3.780369997024536,5.580061912536621,1.799691915512085,False,False,False,False
cross_scale_60m,final_test,best_drop_ref16,none,pile_cc,256,0.794799296177615,0.03630542755126864,0.5686812959611407,1.0921206346601358,1.0708600452272665,4.100112915039063,5.616564750671387,1.5164518356323233,False,False,False,True
cross_scale_60m,final_test,best_drop_ref16,none,ubuntu_irc,256,0.8882710574502174,0.3848657608032231,1.2662957841530442,2.022108175746394,1.9935147436325038,3.29723858833313,6.663201808929443,3.3659632205963135,False,False,False,False
cross_scale_60m,final_test,best_drop_ref16,none,hackernews,256,0.5234020943007553,0.19520068168640092,0.6164801865816112,1.0399223633511625,1.0063454113088786,3.797587394714356,5.303886413574219,1.5062990188598628,False,False,False,False
cross_scale_60m,final_test,best_drop_ref16,none,pubmed_abstracts,256,0.7032344357976654,0.4197533130645752,0.8746100533753633,1.4317695741026113,1.378516519975368,3.1979644298553467,5.789244651794434,2.591280221939087,False,False,False,False
cross_scale_60m,final_test,best_drop_ref16,none,uspto_backgrounds,256,0.6546470874341954,0.012955904006958008,0.8401153767481446,1.4403972415276292,1.4012362537506657,2.943828582763672,5.011646747589111,2.0678181648254395,False,True,True,True
cross_scale_60m,final_test,best_drop_ref16,none,__composite_equal_v__,256,0.8449673838406958,0.007963822438166623,0.3802835550875612,1.5111292717933693,1.5060604913272333,3.4426276225310106,4.9417715806227465,1.4991439580917358,False,True,True,True
cross_scale_60m,final_test,ridge_entropy,entropy,arxiv,256,0.7889512760357061,0.0,0.8567161504179239,1.8386082846976608,1.7750891711006556,2.428633213043213,5.253716468811035,2.8250832557678223,True,True,True,True
cross_scale_60m,final_test,ridge_entropy,entropy,freelaw,256,0.763552872510872,0.0,1.2320508332923055,1.4444982020336434,1.3793215024255212,2.740884304046631,5.408122539520264,2.667238235473633,True,True,True,True
cross_scale_60m,final_test,ridge_entropy,entropy,pubmed_central,256,0.8451311799038682,0.0,0.8297430826351047,1.7587161190237321,1.7123111574836023,2.594552516937256,5.100874423980713,2.506321907043457,True,True,True,True
cross_scale_60m,final_test,ridge_entropy,entropy,wikipedia_en,256,0.880823701075761,0.0,0.9639985300600529,1.3707678314199696,1.3416820004993388,3.49935245513916,5.70850944519043,2.2091569900512695,True,True,True,True
cross_scale_60m,final_test,ridge_entropy,entropy,dm_mathematics,256,0.7482597562371252,0.004769802093505859,0.9600723907351494,1.5596607622680543,1.418410141893732,1.4979498386383057,4.700700759887695,3.2027509212493896,False,True,True,True
cross_scale_60m,final_test,ridge_entropy,entropy,github,256,0.8353685053788052,0.0,0.9613347882404923,2.6374722597011813,2.5852359920032306,1.6727877855300903,5.617336273193359,3.944548487663269,True,True,True,True
cross_scale_60m,final_test,ridge_entropy,entropy,stackexchange,256,0.8212312600137331,0.01701521873474121,0.876274336129427,1.7720339294335226,1.72788002455992,2.620208740234375,5.571836948394775,2.9516282081604004,False,False,True,True
cross_scale_60m,final_test,ridge_entropy,entropy,gutenberg_pg_19,256,0.8908753433279927,0.0,0.6800017394125462,1.0102517814433687,0.9877680091869468,3.780369997024536,5.580061912536621,1.799691915512085,True,True,True,True
cross_scale_60m,final_test,ridge_entropy,entropy,pile_cc,256,0.8913745994506752,0.0014524459838858306,0.5686812959611407,1.0787494779333708,1.0673550761651196,4.100112915039063,5.616564750671387,1.5164518356323233,False,True,True,True
cross_scale_60m,final_test,ridge_entropy,entropy,ubuntu_irc,256,0.7635743305104142,0.10645937919616699,1.2662957841530442,2.0399230825017516,1.9678228714020456,3.29723858833313,6.663201808929443,3.3659632205963135,False,False,False,True
cross_scale_60m,final_test,ridge_entropy,entropy,hackernews,256,0.8377539196612497,0.0,0.6164801865816112,1.0098048077737034,0.9938649801386095,3.797587394714356,5.303886413574219,1.5062990188598628,True,True,True,True
cross_scale_60m,final_test,ridge_entropy,entropy,pubmed_abstracts,256,0.9192664225223163,0.0,0.8746100533753633,1.3750286382101082,1.3498131538992801,3.1979644298553467,5.789244651794434,2.591280221939087,True,True,True,True
cross_scale_60m,final_test,ridge_entropy,entropy,uspto_backgrounds,256,0.8291564145113298,0.003453493118286133,0.8401153767481446,1.423326387698356,1.398598398521215,2.943828582763672,5.011646747589111,2.0678181648254395,False,True,True,True
cross_scale_60m,final_test,ridge_entropy,entropy,__composite_equal_v__,256,0.5574316205081254,0.6178860847766581,0.3802835550875612,1.522600266211789,1.5101089262443002,3.4426276225310106,4.9417715806227465,1.4991439580917358,False,False,False,False
cross_scale_60m,final_test,ridge_equal,equal,arxiv,256,0.7725845445181964,0.0,0.8567161504179239,1.8433286010410403,1.7768574731513036,2.428633213043213,5.253716468811035,2.8250832557678223,True,True,True,True
cross_scale_60m,final_test,ridge_equal,equal,freelaw,256,0.7639498455024033,0.0,1.2320508332923055,1.4440275328095726,1.3789326226554213,2.740884304046631,5.408122539520264,2.667238235473633,True,True,True,True
cross_scale_60m,final_test,ridge_equal,equal,pubmed_central,256,0.8466024834058137,0.0,0.8297430826351047,1.7590585961376182,1.7129108830554398,2.594552516937256,5.100874423980713,2.506321907043457,True,True,True,True
cross_scale_60m,final_test,ridge_equal,equal,wikipedia_en,256,0.8789017795834287,0.0,0.9639985300600529,1.3732095255785455,1.3447344945818709,3.49935245513916,5.70850944519043,2.2091569900512695,True,True,True,True
cross_scale_60m,final_test,ridge_equal,equal,dm_mathematics,256,0.7514848935683223,0.004769802093505859,0.9600723907351494,1.5595238003274414,1.4189298795363503,1.4979498386383057,4.700700759887695,3.2027509212493896,False,True,True,True
cross_scale_60m,final_test,ridge_equal,equal,github,256,0.8424374856946669,0.0,0.9613347882404923,2.6324158630370977,2.5810248365001573,1.6727877855300903,5.617336273193359,3.944548487663269,True,True,True,True
cross_scale_60m,final_test,ridge_equal,equal,stackexchange,256,0.8161929217212177,0.01701521873474121,0.876274336129427,1.7752835725525566,1.73052427038803,2.620208740234375,5.571836948394775,2.9516282081604004,False,False,True,True
cross_scale_60m,final_test,ridge_equal,equal,gutenberg_pg_19,256,0.8916678587777523,0.0,0.6800017394125462,1.0096899431746558,0.9871932405543555,3.780369997024536,5.580061912536621,1.799691915512085,True,True,True,True
cross_scale_60m,final_test,ridge_equal,equal,pile_cc,256,0.8938572899977112,0.0014524459838858306,0.5686812959611407,1.0807326157898283,1.069725230798364,4.100112915039063,5.616564750671387,1.5164518356323233,False,True,True,True
cross_scale_60m,final_test,ridge_equal,equal,ubuntu_irc,256,0.7636887731746395,0.10645937919616699,1.2662957841530442,2.0405021898452644,1.968654232312169,3.29723858833313,6.663201808929443,3.3659632205963135,False,False,False,True
cross_scale_60m,final_test,ridge_equal,equal,hackernews,256,0.8387567235065232,0.0,0.6164801865816112,1.011159137478899,0.9953193637938409,3.797587394714356,5.303886413574219,1.5062990188598628,True,True,True,True
cross_scale_60m,final_test,ridge_equal,equal,pubmed_abstracts,256,0.9200703822384985,0.0,0.8746100533753633,1.374569700825194,1.3493391789608071,3.1979644298553467,5.789244651794434,2.591280221939087,True,True,True,True
cross_scale_60m,final_test,ridge_equal,equal,uspto_backgrounds,256,0.8280262932021057,0.003453493118286133,0.8401153767481446,1.424055775176366,1.399245286446325,2.943828582763672,5.011646747589111,2.0678181648254395,False,True,True,True
cross_scale_60m,final_test,ridge_equal,equal,__composite_equal_v__,256,0.5602640764476997,0.6178860847766581,0.3802835550875612,1.5231637162613758,1.510682017197626,3.4426276225310106,4.9417715806227465,1.4991439580917358,False,False,False,False
cross_scale_60m,final_test,forest_entropy,entropy,arxiv,256,0.9230323014419776,0.056302547454833984,0.8567161504179239,1.7051723430113226,1.686849524894574,2.428633213043213,5.253716468811035,2.8250832557678223,False,False,False,True
cross_scale_60m,final_test,forest_entropy,entropy,freelaw,256,0.8912937743190662,0.0,1.2320508332923055,1.4096742212753253,1.3701357156509713,2.740884304046631,5.408122539520264,2.667238235473633,True,True,True,True
cross_scale_60m,final_test,forest_entropy,entropy,pubmed_central,256,0.9111660276951248,0.0,0.8297430826351047,1.7477987474526413,1.731525789039387,2.594552516937256,5.100874423980713,2.506321907043457,True,True,True,True
cross_scale_60m,final_test,forest_entropy,entropy,wikipedia_en,256,0.7182700560769054,0.10165667533874512,0.9639985300600529,1.40799097019524,1.3566253182197152,3.49935245513916,5.70850944519043,2.2091569900512695,False,False,False,False
cross_scale_60m,final_test,forest_entropy,entropy,dm_mathematics,256,0.9219551098649577,0.08427953720092773,0.9600723907351494,1.543039586631847,1.3616799815093361,1.4979498386383057,4.700700759887695,3.2027509212493896,False,False,False,False
cross_scale_60m,final_test,forest_entropy,entropy,github,256,0.9439087891966125,0.10603296756744385,0.9613347882404923,2.5460645474509898,2.5308773787148438,1.6727877855300903,5.617336273193359,3.944548487663269,False,False,False,False
cross_scale_60m,final_test,forest_entropy,entropy,stackexchange,256,0.9279519054703593,0.008611440658569336,0.876274336129427,1.6940007248283815,1.6806555940444685,2.620208740234375,5.571836948394775,2.9516282081604004,False,True,True,True
cross_scale_60m,final_test,forest_entropy,entropy,gutenberg_pg_19,256,0.6505779354543374,0.030844449996948686,0.6800017394125462,1.0579192091197807,1.01618752192218,3.780369997024536,5.580061912536621,1.799691915512085,False,True,True,True
cross_scale_60m,final_test,forest_entropy,entropy,pile_cc,256,0.8068579766536965,0.03630542755126864,0.5686812959611407,1.0861825847669873,1.0662314250033924,4.100112915039063,5.616564750671387,1.5164518356323233,False,False,False,True
cross_scale_60m,final_test,forest_entropy,entropy,ubuntu_irc,256,0.8852404726482033,0.3848657608032231,1.2662957841530442,2.0236782921776624,1.9958793342455938,3.29723858833313,6.663201808929443,3.3659632205963135,False,False,False,False
cross_scale_60m,final_test,forest_entropy,entropy,hackernews,256,0.4992883096818494,0.19520068168640092,0.6164801865816112,1.0373895147412344,1.0033013066554384,3.797587394714356,5.303886413574219,1.5062990188598628,False,False,False,False
cross_scale_60m,final_test,forest_entropy,entropy,pubmed_abstracts,256,0.6802035648889906,0.4197533130645752,0.8746100533753633,1.4337778523088054,1.3774348319460903,3.1979644298553467,5.789244651794434,2.591280221939087,False,False,False,False
cross_scale_60m,final_test,forest_entropy,entropy,uspto_backgrounds,256,0.5986860551613642,0.12972760200500488,0.8401153767481446,1.440606084390062,1.3984882402286627,2.943828582763672,5.011646747589111,2.0678181648254395,False,False,False,False
cross_scale_60m,final_test,forest_entropy,entropy,__composite_equal_v__,256,0.8447892824444954,0.007963822438166623,0.3802835550875612,1.5108605980187433,1.5058363047749732,3.4426276225310106,4.9417715806227465,1.4991439580917358,False,True,True,True
cross_scale_1B,final_test,best_entropy_proxyQ,entropy_proxy,arxiv,64,0.6657967032967033,0.0,0.17624670870312498,2.6950926563422586,2.690306019068524,1.618142962,2.271117926,0.652974964,True,True,True,True
cross_scale_1B,final_test,best_entropy_proxyQ,entropy_proxy,freelaw,64,0.7516941391941392,0.043449998000000045,0.2378168981406248,3.0025864034033076,2.99736105099615,1.744507432,2.378318071,0.6338106389999998,False,False,True,True
cross_scale_1B,final_test,best_entropy_proxyQ,entropy_proxy,pubmed_central,64,0.3747252747252747,0.08692765200000019,0.11434543468750014,2.888415735397606,2.8863561098699644,1.646798015,1.865561604,0.21876358900000015,False,False,False,False
